date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:55:00	37099/37099	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-90eb%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/categories/3.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/categories/3.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:01	18674/18674	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-48f2%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/moving-car/car.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/moving-car/car.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:02	12183/12183	---M--	200	added ('OK')	image/png	etag:%2264174419-2f97%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/moving-car/car-tier.png	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/moving-car/car-tier.png	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:02	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2010%20Jan%202026%2020:55:01%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:05	273046/273046	---M--	200	added ('OK')	image/png	etag:%2264174419-42a96%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/revslider/bg.png	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/revslider/bg.png	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:06	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2010%20Jan%202026%2020:55:05%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d80.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:06	258786/258786	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-3f2e2%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/1.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/1.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:06	76519/76519	---M--	200	added ('OK')	image/png	etag:%2264174419-12ae7%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/features/bg1.png	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/features/bg1.png	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:07	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d82.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:07	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d83.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:07	30147/30147	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-75c3%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/1.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/1.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:08	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d85.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:08	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d86.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:08	36863/36863	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-8fff%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/2.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/2.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:09	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d88.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:09	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d89.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:09	26371/26371	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-6703%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/3.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/3.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:10	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d8b.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:10	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d8c.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:10	22522/22522	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-57fa%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/4.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/4.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:10	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d8e.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:10	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d8f.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:11	31614/31614	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-7b7e%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/5.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/5.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:11	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-single.d91.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:11	23069/23069	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-5a1d%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/6.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/filter-cars/6.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:12	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2010%20Jan%202026%2020:55:11%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-listing.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-listing.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:15	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2010%20Jan%202026%2020:55:14%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-listing.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-listing.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:16	197235/197235	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-30273%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/1.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/1.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:18	140052/140052	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-22314%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/2.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/2.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:19	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2010%20Jan%202026%2020:55:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-listing.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-listing.d98.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:20	6194616/6194616	---M--	200	added ('OK')	video/mp4	etag:%2264174419-5e85b8%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/2.mp4	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/2.mp4	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:22	191361/191361	---M--	200	added ('OK')	image/jpeg	etag:%226417441a-2eb81%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/3.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/3.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:25	0/-1	---M--	302	error ('')			https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-listing.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-listing.d9b.delayed	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:26	8406671/8406671	---M--	200	added ('OK')	video/mp4	etag:%2264174419-80468f%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/1.mp4	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/1.mp4	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:27	132493/132493	---M--	200	added ('OK')	image/jpeg	etag:%226417441a-2058d%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/4.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/4.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:28	9165/9165	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-23cd%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/5.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/5.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:28	1717916/1717916	---M--	200	added ('OK')	video/mp4	etag:%226417441a-1a369c%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/4.mp4	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/4.mp4	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:28	111348/111348	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-1b2f4%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/features/section-bg.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/features/section-bg.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:29	10197/10197	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-27d5%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/6.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/6.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:30	95779/95779	---M--	200	added ('OK')	image/jpeg	etag:%2264174419-17623%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/footer-bg.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/footer-bg.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:30	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2010%20Jan%202026%2020:55:29%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demos/car/car-contact.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/car-contact.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:31	1193/1193	---M--	200	added ('OK')	image/png	etag:%2264174419-4a9%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/logo-footer.png	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/logo-footer.png	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:32	10470/10470	---MCZ	200	added ('OK')	text/javascript	etag:W/%226417441a-28e6%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/js/360rotator.js	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/js/360rotator.js	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:34	11735/11735	---MCZ	200	added ('OK')	text/css	etag:W/%2264174420-2dd7%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/restaurant.css	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/restaurant.css	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:36	1191/1191	---MCZ	200	added ('OK')	text/css	etag:W/%2264174420-4a7%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/css/fonts.css	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/css/fonts.css	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:37	8274/8274	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20Jan%202026%2020:55:35%20GMT	https://themes.semicolonweb.com/html/canvas/v6/css/colors.php?color=e7272d	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/css/colors2e70.css	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:38	2035/2035	---M--	200	added ('OK')	image/png	etag:%2264174420-7f3%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/logo.png	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/logo.png	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:40	4395/4395	---M--	200	added ('OK')	image/png	etag:%2264174420-112b%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/logo@2x.png	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/logo@2x.png	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:40	15464/15464	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant-about-us.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demo-restaurant-about-us.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:40	25356/25356	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant-menu.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demo-restaurant-menu.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:41	8969/8969	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant-gallery.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demo-restaurant-gallery.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:41	12505/12505	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant-blog.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demo-restaurant-blog.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:41	12757/12757	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202023%2017:19:18%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant-reservation.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demo-restaurant-reservation.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:42	2112/2112	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264174420-840%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/bowl-white.svg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/bowl-white.svg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:43	2629/2629	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264174420-a45%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/spoon-white.svg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/spoon-white.svg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:43	1590/1590	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264174420-636%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/glass-white.svg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/glass-white.svg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:45	1654829/1654829	---M--	200	added ('OK')	video/mp4	etag:%226417441a-19402d%22	https://themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/3.mp4	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/car/images/videos/3.mp4	(from https://themes.semicolonweb.com/html/canvas/v6/demo-car.html)
03:55:45	1274/1274	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264174420-4fa%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/wifi-white.svg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/wifi-white.svg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:48	9131/9131	---M--	200	added ('OK')	image/png	etag:%2264174420-23ab%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/slider-logo.png	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/slider-logo.png	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:49	708510/708510	---M--	200	added ('OK')	image/jpeg	etag:%2264174421-acf9e%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/slider/1.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/slider/1.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:50	3910/3910	---M--	200	added ('OK')	image/png	etag:%2264174420-f46%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/sketch.png	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/sketch.png	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:50	185763/185763	---M--	200	added ('OK')	image/jpeg	etag:%2264174421-2d5a3%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/slider/2.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/slider/2.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:50	350900/350900	---M--	200	added ('OK')	image/jpeg	etag:%2264174421-55ab4%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/slider/3.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/slider/3.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:51	38859/38859	---M--	200	added ('OK')	image/jpeg	etag:%2264174421-97cb%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/sections/4.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/sections/4.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:51	2100/2100	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264174420-834%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/bowl.svg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/bowl.svg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:52	2617/2617	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264174420-a39%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/spoon.svg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/spoon.svg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:53	1578/1578	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264174420-62a%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/glass.svg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/icons/glass.svg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:55	51423/51423	---M--	200	added ('OK')	image/jpeg	etag:%2264174421-c8df%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/sections/5.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/sections/5.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:56	18020/18020	---M--	200	added ('OK')	image/jpeg	etag:%2264174421-4664%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/items/food/1.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/items/food/1.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:56	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2010%20Jan%202026%2020:55:55%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/menu.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/menu.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:57	29226/29226	---M--	200	added ('OK')	image/jpeg	etag:%2264174421-722a%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/items/food/2.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/items/food/2.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:57	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2010%20Jan%202026%2020:55:56%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/menu.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/menu.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:57	24739/24739	---M--	200	added ('OK')	image/jpeg	etag:%2264174421-60a3%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/items/food/3.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/items/food/3.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:58	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2010%20Jan%202026%2020:55:57%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/menu.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/menu.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:59	27918/27918	---M--	200	added ('OK')	image/jpeg	etag:%2264174421-6d0e%22	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/items/food/4.jpg	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/images/items/food/4.jpg	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
03:55:59	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2010%20Jan%202026%2020:55:58%20GMT	https://themes.semicolonweb.com/html/canvas/v6/demos/restaurant/menu.html	C:/My%20Web%20Sites/nghiencuukhoahoc/themes.semicolonweb.com/html/canvas/v6/demos/restaurant/menu.html	(from https://themes.semicolonweb.com/html/canvas/v6/demo-restaurant.html)
